Response ID,Are you an existing LiveRamp Employee?,What LiveRamp products do you directly use? (select all that apply) - Connect/Activation,What LiveRamp products do you directly use? (select all that apply) - Connect/Measurement,What LiveRamp products do you directly use? (select all that apply) - Advanced TV,What LiveRamp products do you directly use? (select all that apply) - Safe Haven,What LiveRamp products do you directly use? (select all that apply) - Privacy Manager/ATS,What LiveRamp products do you directly use? (select all that apply) - Data Plus Math,What LiveRamp products do you directly use? (select all that apply) - Data Marketplace,What LiveRamp products do you directly use? (select all that apply) - Onboarding,What LiveRamp products do you directly use? (select all that apply) - Data Collaboration Platform / Clean Room,What LiveRamp products do you directly use? (select all that apply) - Identity Resolution,What LiveRamp products do you directly use? (select all that apply) - None. I don't use LiveRamp products directly,Which one of these options best describes your primary role or responsibilities ? - Selected Choice,Which one of these options best describes your primary role or responsibilities ? - Other. Please specify - Text,What generative AI programs have you used or experimented with?(Please select all that apply) - Selected Choice - ChatGPT,What generative AI programs have you used or experimented with?(Please select all that apply) - Selected Choice - DALL·E,What generative AI programs have you used or experimented with?(Please select all that apply) - Selected Choice - MedLM,What generative AI programs have you used or experimented with?(Please select all that apply) - Selected Choice - Midjourney,What generative AI programs have you used or experimented with?(Please select all that apply) - Selected Choice - Bard,What generative AI programs have you used or experimented with?(Please select all that apply) - Selected Choice - Other (please specify),What generative AI programs have you used or experimented with?(Please select all that apply) - Selected Choice - None.,What generative AI programs have you used or experimented with?(Please select all that apply) - Other (please specify) - Text,How do you envision LiveRamp incorporating AI to better serve our customers' needs? In what ways could AI at LiveRamp contribute to helping customers reach their goals?,Do you agree or disagree that the risks of AI being used in LiveRamp outweigh the potential benefits?,"As a LiveRamp employee, think through the core tasks users perform on our platform and sort them into the following categories based on what you would want LiveRamp to provide. - Finding and evaluating partner tools, services, or data that address your business needs and use cases","As a LiveRamp employee, think through the core tasks users perform on our platform and sort them into the following categories based on what you would want LiveRamp to provide. - Matching identifiers and resolving identities","As a LiveRamp employee, think through the core tasks users perform on our platform and sort them into the following categories based on what you would want LiveRamp to provide. - Uploading data to LiveRamp and ensuring successful processing of data","As a LiveRamp employee, think through the core tasks users perform on our platform and sort them into the following categories based on what you would want LiveRamp to provide. - Building an audience/segment according to certain specifications","As a LiveRamp employee, think through the core tasks users perform on our platform and sort them into the following categories based on what you would want LiveRamp to provide. - Activating data at end-destination platforms and ensuring data was successfully processed/delivered","As a LiveRamp employee, think through the core tasks users perform on our platform and sort them into the following categories based on what you would want LiveRamp to provide. - Checking, formatting, and preprocessing data for ingestion, activation, or analysis","As a LiveRamp employee, think through the core tasks users perform on our platform and sort them into the following categories based on what you would want LiveRamp to provide. - Creating & interpreting SQL queries or Python scripts on data for analysis, measurement, complex segment creation, etc.","As a LiveRamp employee, think through the core tasks users perform on our platform and sort them into the following categories based on what you would want LiveRamp to provide. - Debugging (i.e. platform errors, code)","As a LiveRamp employee, think through the core tasks users perform on our platform and sort them into the following categories based on what you would want LiveRamp to provide. - Sharing & managing data with partners for collaboration use cases and analysis","As a LiveRamp employee, think through the core tasks users perform on our platform and sort them into the following categories based on what you would want LiveRamp to provide. - Finding answers in Help Documentation","Thinking about the marketing & advertising related tasks you perform (whether using LiveRamp or not), please sort each task into the following categories: - Finding and evaluating partner tools, services, or data that address your business needs and use cases","Thinking about the marketing & advertising related tasks you perform (whether using LiveRamp or not), please sort each task into the following categories: - Matching identifiers and resolving identities","Thinking about the marketing & advertising related tasks you perform (whether using LiveRamp or not), please sort each task into the following categories: - Uploading data to a third party tool and ensuring successful processing of data","Thinking about the marketing & advertising related tasks you perform (whether using LiveRamp or not), please sort each task into the following categories: - Building an audience/segment according to certain specifications","Thinking about the marketing & advertising related tasks you perform (whether using LiveRamp or not), please sort each task into the following categories: - Activating data at end-destination platforms and ensuring data was successfully processed/delivered","Thinking about the marketing & advertising related tasks you perform (whether using LiveRamp or not), please sort each task into the following categories: - Checking, formatting, and preprocessing data for ingestion, activation, or analysis","Thinking about the marketing & advertising related tasks you perform (whether using LiveRamp or not), please sort each task into the following categories: - Creating & interpreting SQL queries or Python scripts on data for analysis, measurement, complex segment creation, etc.","Thinking about the marketing & advertising related tasks you perform (whether using LiveRamp or not), please sort each task into the following categories: - Debugging (i.e. platform errors, code)","Thinking about the marketing & advertising related tasks you perform (whether using LiveRamp or not), please sort each task into the following categories: - Sharing & managing data with partners for collaboration use cases and analysis","Thinking about the marketing & advertising related tasks you perform (whether using LiveRamp or not), please sort each task into the following categories: - Finding answers in Help Documentation",You indicated that you would NOT like LiveRamp to use AI for some tasks please provide more context.,You indicated that you use AI for some tasks. How satisfied or unsatisfied are you with the current AI solution(s) you have employed?,Why are you unsatisfied with your current AI solution(s)?,"You indicated that you use AI for some tasks. Before using an existing AI solution, what were your top concerns, if you had any? - Selected Choice - Privacy and data security","You indicated that you use AI for some tasks. Before using an existing AI solution, what were your top concerns, if you had any? - Selected Choice - Accuracy of AI-driven insights","You indicated that you use AI for some tasks. Before using an existing AI solution, what were your top concerns, if you had any? - Selected Choice - Ethical considerations in data usage","You indicated that you use AI for some tasks. Before using an existing AI solution, what were your top concerns, if you had any? - Selected Choice - Control and configurability over the AI process","You indicated that you use AI for some tasks. Before using an existing AI solution, what were your top concerns, if you had any? - Selected Choice - Transparency in and understanding of how an AI outcome was reached","You indicated that you use AI for some tasks. Before using an existing AI solution, what were your top concerns, if you had any? - Selected Choice - The inability of AI systems to capture human complexity","You indicated that you use AI for some tasks. Before using an existing AI solution, what were your top concerns, if you had any? - Selected Choice - Other (please specify):","You indicated that you use AI for some tasks. Before using an existing AI solution, what were your top concerns, if you had any? - Selected Choice - No Concerns","You indicated that you use AI for some tasks. Before using an existing AI solution, what were your top concerns, if you had any? - Other (please specify): - Text","How did your opinion change, if at all, after you started using the AI solution?",You indicated that you would like to use AI but are not doing it currently for some tasks. What are the reasons that you are not using AI? (select all that apply) - Selected Choice - Technical resource limitations,You indicated that you would like to use AI but are not doing it currently for some tasks. What are the reasons that you are not using AI? (select all that apply) - Selected Choice - Work prioritization,You indicated that you would like to use AI but are not doing it currently for some tasks. What are the reasons that you are not using AI? (select all that apply) - Selected Choice - Privacy / security concerns,You indicated that you would like to use AI but are not doing it currently for some tasks. What are the reasons that you are not using AI? (select all that apply) - Selected Choice - Ethical concerns in data usage,You indicated that you would like to use AI but are not doing it currently for some tasks. What are the reasons that you are not using AI? (select all that apply) - Selected Choice - Potential inaccuracies of AI,You indicated that you would like to use AI but are not doing it currently for some tasks. What are the reasons that you are not using AI? (select all that apply) - Selected Choice - Lack of configurability / control in AI outcomes,You indicated that you would like to use AI but are not doing it currently for some tasks. What are the reasons that you are not using AI? (select all that apply) - Selected Choice - Lack of transparency / explainability in how an AI decision/outcome is made,You indicated that you would like to use AI but are not doing it currently for some tasks. What are the reasons that you are not using AI? (select all that apply) - Selected Choice - The inability of AI systems to capture human complexity,You indicated that you would like to use AI but are not doing it currently for some tasks. What are the reasons that you are not using AI? (select all that apply) - Selected Choice - I don't have an option to use AI at work,You indicated that you would like to use AI but are not doing it currently for some tasks. What are the reasons that you are not using AI? (select all that apply) - Selected Choice - Cost,You indicated that you would like to use AI but are not doing it currently for some tasks. What are the reasons that you are not using AI? (select all that apply) - Selected Choice - Other. Please explain,You indicated that you would like to use AI but are not doing it currently for some tasks. What are the reasons that you are not using AI? (select all that apply) - Other. Please explain - Text,"You indicated that you would like to use AI but are not using it currently for some tasks, please sort them into the following categories. - Finding and evaluating partner tools, services, or data that address your business needs and use cases","You indicated that you would like to use AI but are not using it currently for some tasks, please sort them into the following categories. - Matching identifiers and resolving identities","You indicated that you would like to use AI but are not using it currently for some tasks, please sort them into the following categories. - Uploading data to a third party tool and ensuring successful processing of data","You indicated that you would like to use AI but are not using it currently for some tasks, please sort them into the following categories. - Building an audience/segment according to certain specifications","You indicated that you would like to use AI but are not using it currently for some tasks, please sort them into the following categories. - Activating data at end-destination platforms and ensuring data was successfully processed/delivered","You indicated that you would like to use AI but are not using it currently for some tasks, please sort them into the following categories. - Checking, formatting, and preprocessing data for ingestion, activation, or analysis","You indicated that you would like to use AI but are not using it currently for some tasks, please sort them into the following categories. - Creating & interpreting SQL queries or Python scripts on data for analysis, measurement, complex segment creation, etc.","You indicated that you would like to use AI but are not using it currently for some tasks, please sort them into the following categories. - Debugging (i.e. platform errors, code)","You indicated that you would like to use AI but are not using it currently for some tasks, please sort them into the following categories. - Sharing & managing data with partners for collaboration use cases and analysis","You indicated that you would like to use AI but are not using it currently for some tasks, please sort them into the following categories. - Finding answers in Help Documentation",How important is it for you that AI is incorporated into LiveRamp's future products?,"How concerned are you, if at all, about the use of AI in LiveRamp's products?",What are your top concerns about the use of AI in LiveRamp's products? - Selected Choice - Privacy and data security,What are your top concerns about the use of AI in LiveRamp's products? - Selected Choice - Accuracy of AI-driven insights,What are your top concerns about the use of AI in LiveRamp's products? - Selected Choice - Ethical considerations in data usage ,What are your top concerns about the use of AI in LiveRamp's products? - Selected Choice - Transparency in and understanding of how an AI outcome was reached,What are your top concerns about the use of AI in LiveRamp's products? - Selected Choice - Control and configurability over the AI process,What are your top concerns about the use of AI in LiveRamp's products? - Selected Choice - The inability of AI systems to capture human complexity,What are your top concerns about the use of AI in LiveRamp's products? - Selected Choice - Other (please specify),What are your top concerns about the use of AI in LiveRamp's products? - Other (please specify) - Text,"Provide more details about your concerns. What, if anything, might alleviate these concerns?",Rank the importance of the following for future LiveRamp AI products. - I want to know how AI features work,Rank the importance of the following for future LiveRamp AI products. - I want to know <strong>how</strong> data is used to power AI,Rank the importance of the following for future LiveRamp AI products. - I want to know how data privacy is maintained,Rank the importance of the following for future LiveRamp AI products. - I want to know <strong>what</strong> data is used to power AI,"How concerned are you, if at all, about potential biases in AI algorithms, particularly in the context of customer segmentation or personalized marketing? 



Biases in AI algorithms are the tendencies of the algorithms to produce results that are unfair, inaccurate, or discriminatory toward certain groups of people.",Do you agree or disagree that the benefits of AI being used in LiveRamp outweigh the potential risks?,How comfortable or uncomfortable are you with the idea of AI providing suggestions within customers' LiveRamp accounts to improve their user experience?,How comfortable or uncomfortable are you with the idea of AI making decisions within customers' LiveRamp accounts to improve their user experience?,"Please share any additional thoughts or suggestions regarding data privacy, fairness, transparency, and ethical considerations in AI-powered products."
R_1SxMtHwhrJGNgTT,2,1,,,,,,1,1,,,,10,,1,1,,,1,,,,AI could be used to help match potential attendees to one another for one-on-one meetings or perhaps to suggest specific conferences to people based on their reported interests.,7,,,,,,,,,,,3,3,2,1,2,2,1,1,1,2,,12,,,1,1,1,1,1,,,,"My opinion did not change per se, but rather I learned ways to keep the 'human in the loop' to use ai more effectively.",,1,,,1,1,1,1,,,,,,,7,,7,7,,,,5,12,14,,,,,,,,,,1,3,4,2,2,5,12,9,"I would be comfortable with LiveRamp using AI-powered products as long as there is either: some degree of human involvement/oversight or publicly available, detailed methodology."
R_3ltr3W6apUpaXPY,2,1,,,,,,,,,,,13,,1,,,,,,,,,4,6,7,5,8,6,6,6,6,6,6,,,,,,,,,,,potential error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,14,,,,,,,,,,1,2,4,3,4,6,11,11,
R_Aamf08L1tRbETxn,2,,,,1,,,,,,1,,1,,1,,,1,,,,,,6,,,,,,,,,,,1,2,2,1,5,2,1,5,5,5,,,,,,,,,,,,,,1,1,,,1,,,,1,,,,,7,7,,,7,,,,,12,12,1,,1,,,1,,,Taking an algorithmic approach to human decision making will take time.  Once the revision and decision making is automated it will become more difficult to catch potential errors and issues.,1,2,4,3,4,7,12,10,
R_NXfoyY80igmbFyp,2,1,1,1,,1,1,1,1,1,1,1,6,,1,,,,1,,,,Not head of minds.  I have no idea.,5,6,6,7,6,6,6,6,5,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,13,,,,,,,,,,1,2,3,4,4,6,11,10,
R_1mUSVxmswcO5ohR,2,1,,,1,1,,,1,1,1,,8,,,,,,,,1,,,5,,,,,,,,,,,2,2,2,2,2,2,3,2,2,2,,11,,1,,,,,,,,,,1,,,,1,,,,,1,,,7,7,5,7,7,5,,8,8,7,14,13,,,,,,,,,,3,1,4,2,2,5,12,12,
R_1eWdhuE1ZfaBBAI,2,,,,1,,,,,,,,8,,,,,,,,1,,,6,,,,,,,,,,,2,2,2,2,2,5,5,5,5,5,,,,,,,,,,,,,,,1,,,,,,,,,,,7,7,7,7,8,,,,,,13,13,,,,,,,,,,1,2,3,4,3,6,11,11,
R_3g8wEMZjThkSxyh,2,,,,1,,,,,,,,5,,1,,,,,,,,Matching further segments to already chosen data points to further enhance performance in Paid Media activations,6,,,,,,,,,,,5,2,2,2,1,2,5,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,1,"Potential JLR restrictions, required sign off",,7,7,8,,5,,5,,5,13,14,,,,,,,,,,1,2,3,4,3,6,12,11,
R_5irxxt8Qbt614Fb,2,1,1,,,,,,,1,,,5,,1,,,,,,,,,5,,,,,,,,,,,2,2,1,3,2,2,2,2,2,2,,11,,1,1,,,,,,,,,1,,1,,,,,,,,,,7,7,,,5,7,7,7,8,5,13,13,,,,,,,,,,3,1,4,2,2,6,11,10,
R_3esnJMs95v3mX3k,2,,,,,,1,,,,,,5,,1,,,,,,,,"Bringing even more intelligence to data analysis, in order to increase audience utilization.",6,,,,,,,,,,,2,5,2,2,2,2,2,2,5,2,,,,,,,,,,,,,,,,,,,,,,1,,,,7,,7,7,7,7,7,7,,7,13,13,,,,,,,,,,1,2,4,3,2,6,10,10,
R_1OpEzN1Py3trj0S,2,1,,,1,,,,,,,,16,develepor,1,,,,,,,,AI simplify lot of querying or creating stored procs,5,,,,,,,,,,,3,3,3,3,3,3,3,3,3,3,,10,,1,1,1,1,1,1,,,," want no input into the AI, I trust the outcomes & decisions, my process is more automated",,,,,,,,,,,,,,,,,,,,,,,14,14,,,,,,,,,,1,4,2,3,2,5,12,12,"Use of AI is an evloution to the current technologies. The sooner we use, the sooner we see the benefits"
R_1jiUntKFKXDuBZ3,2,1,,,,,,,,,,,5,,1,,,,1,,,,,4,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,1,1,1,,,,,,8,8,8,8,8,8,8,8,8,8,14,15,,,,,,,,,,4,3,1,2,5,7,11,11,
R_2VdRMrlZnZLKRyk,2,1,,,,,,,,,,,5,,1,,,,,,,,,5,,,,,,,,,,,2,5,5,2,2,2,5,2,5,2,,,,,,,,,,,,,,1,,1,1,1,,,,,,,,7,,,7,7,7,,7,,7,13,12,1,,1,1,,,,,,4,2,1,3,4,7,12,10,
R_2QWpxvEuK1VAGVT,2,,,,1,,,,,1,,,1,,1,,,,,,,,,6,,,,,,,,,,,2,1,1,2,1,2,1,1,1,3,,11,,1,1,1,,,,,,,,1,,1,,,,1,,1,1,,,8,,,8,,8,,,,,11,15,,,,,,,,,,4,3,2,1,1,5,11,11,
R_1q9BdYDC7bYHCE2,2,1,,,,1,,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_22V4h6PDNPpjH1X,2,,,,1,,,,,,,,18,,1,,,,,,,,,6,,,,,,,,,,,5,5,5,5,5,2,2,2,5,2,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,7,7,7,,5,13,13,,,,,,,,,,1,2,4,3,3,7,12,12,
R_27TgWnN60WvRov7,2,1,,,1,,,1,1,1,1,,1,,1,,,,1,,,,"Audience Creation, Data Exploration, Fractional Data Usage Credit (Data Billing)",5,,,,,,,,,,,2,2,5,2,2,2,2,5,5,2,,,,,,,,,,,,,,1,,,,1,1,,,,,1,Fragmented data,7,8,,7,5,7,7,,,5,15,14,,,,,,,,,,1,3,4,2,4,8,12,10,
R_2qC7qg4w3QJ9f4D,2,1,,,1,,,,1,,,,5,,,,,,,,1,,LR dashoards and SH insights helps in finding customer persona,6,,,,,,,,,,,2,3,3,2,2,2,2,2,2,2,,11,,1,1,1,1,1,1,,,,Transperacy and trust from the organization where we can see and comprehend actually what is happening in backend,1,,,,,,,,1,,,,7,,,5,5,5,5,5,7,5,13,14,,,,,,,,,,2,4,3,1,5,6,13,11,
R_3PIiFhXpQZ2PcZU,2,1,,,1,,,1,1,1,1,,10,,1,1,,1,1,,,,,6,,,,,,,,,,,2,1,2,3,2,3,3,3,1,2,,12,,1,1,,1,1,,,,,,1,1,,,1,1,1,1,,,,,8,,7,,7,,,,,5,13,13,,,,,,,,,,3,1,4,2,3,6,12,11,
R_1OZgQcpnFAjZgUl,2,1,1,1,1,,,1,1,1,1,,9,,1,1,,1,1,,,,"For Data Optimization, , Audience segmenattion, Personalization, Predictive Analysis, Cross- Channel Marketing Recommendations, Attribution Modelling and Compliance are few areas it could help the customers. ",7,,,,,,,,,,,2,2,2,2,2,2,1,2,1,2,,,,,,,,,,,,,,,,1,,1,1,1,,1,,,,7,7,7,7,7,5,,5,,5,14,13,,,,,,,,,,4,1,2,3,4,7,13,11,
R_yZTeY45F8meftN7,2,1,,,,,,1,1,,,,13,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_3sz5Dws1LFawy1N,2,,1,,,,,1,1,,,,10,,1,,,,1,,,,Improve your ticketing system. It's so hard to use.,6,,,,,,,,,,,5,2,1,2,2,2,2,3,5,2,,9,I'm not unsatisified.,1,,,,1,,,,,,,1,,,,,,,,,,,,7,,7,7,5,7,,,7,13,13,,,,,,,,,,1,2,3,4,1,5,11,11,
R_3EECga32MF6ricM,2,,,,1,,,,,,,,5,,1,,,,,,,,,6,,,,,,,,,,,2,2,5,5,5,5,5,5,5,5,,,,,,,,,,,,,,,,,,,,,,1,,,,8,8,,,,,,,,,13,14,,,,,,,,,,4,1,3,2,1,7,12,12,
R_1mVDOP7mqBIgEuv,2,,,,,,,1,,,,,5,,1,,,,1,,,,,6,5,6,5,8,7,6,7,8,8,7,,,,,,,,,,,"I believe at this point AI isn't ready to catch potential errors, further down the road I'm pretty sure it will outsmart us, but for the time being, I believe it's not fully ready",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,13,,,,,,,,,,2,1,3,4,3,5,12,11,
R_1Ln7rBt0wCYgL7b,2,,,,,,,1,,,,,5,,1,,,,,,,,,7,,,,,,,,,,,3,3,3,3,3,3,3,5,5,3,,12,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,13,,,,,,,,,,4,1,3,2,2,7,12,12,
R_sI4WwCeW8ssk7br,2,,,,,,,,1,,,,1,,1,,,,,,,,,6,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,1,,,,,,,,,,,,7,7,7,7,7,7,7,7,7,7,13,13,,,,,,,,,,1,2,3,4,3,5,12,12,
R_3ehuAXSOrigYAVZ,2,,,,,,,1,,,,,5,,1,1,,,,,,,Not sure,6,,,,,,,,,,,2,3,3,3,5,2,2,2,3,5,,11,,1,,,,,,,,,,,,,1,,,,,,,,,7,,,,,7,7,8,,,11,12,,,1,,,,,,,1,3,4,2,3,6,10,9,AI is interesting to me but I do not know a ton about it. 
R_2qDWrFHOPeLVp6i,2,1,,,,,,,,,,,5,,1,,,,,,,,How to better leverage first party data and lookalikes,6,,,,,,,,,,,1,2,2,2,5,2,2,2,5,2,,,,,,,,,,,,,,,,,,,,,,1,,,,,7,7,7,,7,8,8,,8,13,13,,,,,,,,,,1,4,2,3,4,6,11,10,Need to understand the back ends of AI technology and how it is maintained 
R_3kcirL2jBDiGzRp,2,1,,,,,,1,1,,1,,13,,,,,,,1,,LLM on internal tools,It often takes days to see a problem in an audience distribution and then at least 24 hours for resolution from LiveRamp. Anything for AI that could more efficiently identify issues and offer suggestions for resolution would be extremely helpful. ,6,,,,,,,,,,,2,5,2,5,2,2,5,2,5,2,,,,,,,,,,,,,,1,,,,,1,,,,,,,8,,7,,7,7,,8,,5,13,14,,,,,,,,,,4,3,1,2,4,7,12,10,
R_3nobenwWucRnPwf,2,1,,,,,,,,,,,5,,1,,,,,,,,Im not sure,6,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,1,,1,,,,7,7,7,7,7,7,7,7,7,7,13,14,,,,,,,,,,1,2,4,3,4,7,12,10,
R_3fw7y4UB7BopfTj,2,1,1,,,,,,,,,,5,,1,,,,1,,,,customer service,7,,,,,,,,,,,2,2,1,1,5,2,2,2,1,2,,,,,,,,,,,,,,,1,,,1,,,,,,,,7,7,,,,7,7,7,,8,11,14,,,,,,,,,,,,,,3,7,12,12,n/a
R_3FRLbH4Ly3O98fX,2,,,,,,,1,1,,,,14,,1,,,,,,,,,5,,,,,,,,,,,2,2,5,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,1,,,,7,7,,7,7,7,7,7,7,7,13,13,,,,,,,,,,1,4,2,3,3,7,10,10,
R_22E2mnf0v3uRR29,2,1,,,,,,,1,,,,5,,1,,,,,,,,,7,,,,,,,,,,,2,5,2,2,5,2,2,2,5,2,,,,,,,,,,,,,,1,,,1,1,,,1,,,,,7,,7,7,,7,7,7,,5,12,14,,,,,,,,,,1,3,4,2,3,6,11,11,
R_cNHnny37esQl1Pb,2,1,,,,,,1,1,,,,13,,,,,,,,1,,To research and answer operational issues faster.,5,,,,,,,,,,,5,5,2,1,2,2,5,2,5,2,,,,,,,,,,,,,,,1,,,1,,1,,,,,,,,7,,7,7,,7,,7,12,12,1,1,1,1,1,1,,,Deep dive into how LR will use AI and how LR has boundaries in place to keep AI within the desired tasks.,3,2,4,1,5,5,10,10,
R_2B9H5QoS4rvekys,2,1,,1,,,,1,,,,,8,,1,,,,,,,,,5,,,,,,,,,,,2,1,2,2,2,2,2,1,1,1,,,,,,,,,,,,,,1,,,,,,,,,,,,7,,7,7,7,7,7,,,,15,14,,,,,,,,,,1,2,3,4,2,6,11,11,
R_yU3wWEkPew3LRJf,2,1,,,,,,,,,,,5,,1,1,,,,,,,Being able to take in excel documents with segment activation needs and being able to distribute those segments to the right platforms,5,,,,,,,,,,,1,2,2,2,2,2,5,5,5,5,,,,,,,,,,,,,,,1,,1,1,,,1,,,,,,5,7,7,7,5,,,,,14,13,,,,,,,,,,4,3,2,1,3,7,11,10,
R_RhugKyYtwbypMKB,2,1,,,,,,,,,,,5,,,,,,,,1,,Using AI to determine the best targeting available for a certain set of consumers in a data set,5,,,,,,,,,,,2,2,1,2,1,2,5,1,1,2,,,,,,,,,,,,,,,,,,,,,,1,1,,,7,8,,8,,7,,,,5,12,15,,,,,,,,,,4,1,3,2,3,5,11,10,how do we ensure these AI suggestions will be the best option for us as clients?
R_3npIrTnqhG5Vy0r,2,1,1,,,,,1,1,,,,1,,1,,,1,,,,,Reporting and error management,6,,,,,,,,,,,2,2,2,3,2,2,1,2,2,2,,12,,,1,1,1,1,,,,,,1,,,,,,,1,,,,,7,7,5,,8,7,,7,5,7,13,14,,,,,,,,,,1,2,3,4,3,7,12,10,AI can easily take over any time consuming tasks as long as they are accomplished in a data privacy environment
R_2OSUmCsCwwW4yeq,2,1,1,,,,,1,1,,,,6,,1,,,,,,,,"-automate part of the manual process
-provide assistance in the help section",5,6,5,7,6,7,6,7,8,7,5,,,,,,,,,,,"troubleshooting and error fixing should be handled by trained and specific teams, using AI for this part could lead into a partial kind of fix and could end up taking more time than usual",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,14,,,,,,,,,,1,2,4,3,4,5,12,10,
R_vidzwm2utXJAItX,2,1,,,,,,,,,,,5,,1,,,,,,,,,7,,,,,,,,,,,5,5,2,1,1,5,2,2,1,2,,,,,,,,,,,,,,,,1,1,1,,1,,,,,,,,7,,,,7,7,,7,13,12,1,,1,1,,,,,,,,,,4,6,12,10,
R_1LoCzV52O11Ijf4,2,,1,,,,,,1,,1,,9,,1,,,,,,,,"Better documentation, better Helpdesk, easier onboarding.",4,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,1,,,1,,,,,,,,7,7,7,7,7,7,7,7,7,7,14,14,,,,,,,,,,2,3,4,1,2,7,12,12,
R_UxNeNwC4Nf38Gv7,2,,,,,,,1,,,,,5,,1,1,,,,,,,Prompts for audience identification ,6,,,,,,,,,,,2,3,5,2,5,2,5,5,5,2,,10,,1,1,1,1,1,1,,,,,1,,,,,,,,,,,,8,,,8,,8,,,,8,13,14,,,,,,,,,,3,2,1,4,3,6,12,11,
R_2bTdcRVwFBH2ec5,2,1,,,,,,,,,,,1,,,,,,,,1,,"1) my team knows what maintained files we are uploading that become in the fields in the SAM audience.  What we have to currently track manually is at what point are our Maintained segments distributed to derived segments with a distribution.  If AI could help with that - learns from the derived and segment creation and knows to auto-create reporting on it, then adjusts the report and starts offering it as an option to the UI, that'd be great.",8,,,,,,,,,,,2,2,2,5,2,2,5,2,5,5,,,,,,,,,,,,,,,,,,,,,,1,,,,5,7,7,,7,5,,5,,,15,14,,,,,,,,,,1,2,3,4,1,8,13,13,"As it is, I have not tried an AI product yet so what I know of the no-code products is from PCG trainings, white papers, and public knowledge.  That said, I see the value and would welcome the opportunity to participate in an MVP of some sort should the decision to participate in one be made available to me by Roumen and Jason."
R_3pisG2Epg6yJZtI,2,1,,,,,,1,,,,,1,,1,1,,1,1,,,,"1. enhance customers' 1PD data from unknown user pool
2. recommendation and measurement of segments and conversions",5,,,,,,,,,,,2,2,1,2,2,2,2,2,2,2,,,,,,,,,,,,,,,1,1,,,,,,,,,,8,7,,7,7,7,7,7,7,7,13,14,,,,,,,,,,,,,,3,7,13,12,
R_CjD8lEijbCZoG1b,2,1,,,,,,,,,,,5,,1,,,,,,,,,6,,,,,,,,,,,1,3,2,2,2,2,2,2,2,1,,11,,,1,,1,,1,,,,,,,,,,,,,1,,,,,,5,5,5,5,5,5,8,,14,15,,,,,,,,,,4,3,1,2,2,8,12,11,
R_3ex0js45cOFon41,2,,,,,,,1,,,,,8,,1,,,,,,,,,5,,,,,,,,,,,2,3,2,2,2,3,2,3,2,1,,13,,1,1,,1,,,,,,,1,,,,,,,1,,,,,7,,7,7,7,,7,,7,,14,15,,,,,,,,,,4,3,2,1,2,7,13,12,
R_3J2GbfDOYI9fTIf,2,1,,,,,,1,1,,,,5,,1,,,,,,,,,6,,,,,,,,,,,2,5,2,2,1,2,5,5,5,2,,,,,,,,,,,,,,1,1,1,,1,,1,,,,,,7,,7,7,,7,,,,5,13,14,,,,,,,,,,4,2,3,1,4,6,9,12,
R_PCLyijbIhklIceZ,2,1,,,,,,1,,,1,,5,,1,1,,,,,,,"One way AI could be useful is in building or recommending certain audiences or segments using human input (a phrase or sentence describing the desired audience). It could look at both 1PD audience segments or fields and maybe even recommend 3PD segments from the marketplace if there is a scale or performance issue within the 1PD sets.

From a measurement/clean room perspective it could help to find interesting and useful data points within the data that a human (or non-data analyst) might not be able to find on their own.",4,7,6,5,6,5,5,5,5,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,15,,,,,,,,,,2,3,4,1,4,8,13,10,
R_1FnDr6NmLcYv9To,2,,,,,,,1,,,,,5,,1,,,,,,,,,6,,,,,,,,,,,2,5,5,2,5,2,5,2,5,2,,,,,,,,,,,,,,,,1,1,1,,1,,,,,,8,,,7,,8,,7,,7,12,15,,,,,,,,,,4,3,2,1,4,6,12,10,Transparent & ethical use of AI powered products will be incredibly important in the health & pharma space
